0	-35.63835689723032
1	-30.75919442611753
2	-30.759194426117457
3	-26.8841930703871
4	-26.884193070387063
5	-26.884193070387006
6	-26.884193070386935
7	-25.88003195500464
8	-24.133761039902236
9	-24.13376103990212
10	-24.133761039902097
11	-24.133761039902083
12	-23.0091917146565
13	-23.00919171465647
14	-22.005030599274175
15	-22.005030599274157
16	-22.005030599274107
17	-22.005030599274075
18	-20.25875968417166
19	-20.258759684171643
20	-20.258759684171597
21	-20.258759684171558
22	-19.25459856878937
23	-19.25459856878932
24	-19.254598568789262
25	-19.254598568789238
26	-18.13002924354371
27	-18.130029243543692
28	-18.130029243543625
29	-18.130029243543603
30	-18.1300292435436
31	-18.130029243543586
32	-18.130029243543582
33	-18.130029243543575
34	-17.508327653686795
35	-17.508327653686788
36	-15.379597213058856
37	-15.37959721305882
38	-15.379597213058798
39	-15.379597213058789
40	-15.379597213058782
41	-15.37959721305878
42	-15.379597213058776
43	-15.379597213058776
44	-15.37959721305876
45	-15.379597213058757
46	-15.379597213058757
47	-15.379597213058753
48	-15.379597213058751
49	-15.379597213058746
50	-15.379597213058727
51	-15.379597213058707
52	-14.255027887813116
53	-14.2550278878131
54	-14.255027887813077
55	-14.255027887813066
56	-13.250866772430754
57	-13.25086677243075
58	-12.629165182573951
59	-12.629165182573947
60	-12.629165182573939
61	-12.62916518257393
62	-12.629165182573924
63	-12.629165182573912
64	-12.62916518257388
65	-12.629165182573873
66	-11.504595857328301
67	-11.504595857328283
68	-11.504595857328274
69	-11.504595857328267
70	-11.50459585732825
71	-11.504595857328246
72	-11.504595857328235
73	-11.504595857328232
74	-11.50459585732823
75	-11.50459585732823
76	-11.504595857328226
77	-11.50459585732822
78	-11.504595857328214
79	-11.504595857328205
80	-11.504595857328185
81	-11.50459585732816
82	-10.500434741945925
83	-10.50043474194589
84	-10.500434741945877
85	-10.500434741945856
86	-10.380026532082525
87	-9.375865416700261
88	-9.375865416700249
89	-9.375865416700217
90	-9.375865416700195
91	-8.754163826843449
92	-8.754163826843447
93	-8.75416382684343
94	-8.754163826843422
95	-8.754163826843408
96	-8.754163826843392
97	-8.75416382684339
98	-8.754163826843378
99	-8.754163826843376
100	-8.754163826843373
101	-8.754163826843369
102	-8.754163826843364
103	-8.754163826843353
104	-8.754163826843351
105	-8.75416382684335
106	-8.754163826843318
107	-7.750002711461058
108	-7.750002711461047
109	-7.62959450159776
110	-7.629594501597714
111	-7.629594501597711
112	-7.629594501597706
113	-6.625433386215436
114	-6.625433386215413
115	-6.625433386215404
116	-6.625433386215389
117	-6.62543338621538
118	-6.6254333862153745
119	-6.62543338621537
120	-6.62543338621537
121	-6.625433386215367
122	-6.625433386215363
123	-6.625433386215361
124	-6.625433386215358
125	-6.625433386215348
126	-6.625433386215338
127	-6.6254333862153265
128	-6.625433386215309
129	-6.003731796358542
130	-6.003731796358539
131	-6.003731796358532
132	-6.0037317963585215
133	-5.500864060969717
134	-5.500864060969691
135	-4.879162471112925
136	-4.879162471112918
137	-4.879162471112881
138	-4.879162471112879
139	-4.879162471112878
140	-4.879162471112866
141	-4.879162471112855
142	-4.879162471112845
143	-3.8750013557305767
144	-3.87500135573056
145	-3.875001355730546
146	-3.8750013557305434
147	-3.8750013557305394
148	-3.8750013557305363
149	-3.875001355730534
150	-3.875001355730533
151	-3.875001355730529
152	-3.8750013557305207
153	-3.87500135573051
154	-3.8750013557305096
155	-3.875001355730501
156	-3.8750013557304985
157	-3.8750013557304968
158	-3.875001355730492
159	-2.7504320304849017
160	-2.7504320304848946
161	-2.7504320304848853
162	-2.7504320304848715
163	-2.750432030484868
164	-2.7504320304848657
165	-2.7504320304848604
166	-2.750432030484859
167	-2.750432030484858
168	-2.7504320304848573
169	-2.7504320304848453
170	-2.7504320304848395
171	-2.750432030484835
172	-2.7504320304848346
173	-2.7504320304848195
174	-2.7504320304848027
175	-2.1287304406280163
176	-2.128730440628013
177	-2.1287304406280025
178	-2.1287304406279866
179	-1.1245693252456832
180	-1.1245693252456725
181	-1.1245693252456628
182	-1.1245693252456448
183	-0.6217015898568192
184	-6.040687601773718e-14
185	-5.2070377000774675e-14
186	-3.19812177843549e-14
187	-2.6859991842615232e-14
188	-2.3262767484383006e-14
189	-2.0036095070776586e-14
190	-1.6813129224384635e-14
191	-8.087787812811108e-15
192	-5.388024920275166e-15
193	-9.7983285079212e-16
194	-8.248923827814627e-16
195	-6.643099945331777e-16
196	-6.42826970224253e-16
197	-6.328008216925659e-16
198	-6.29927252683391e-16
199	-6.121579017127718e-16
200	-6.035913156756552e-16
201	-3.4318273877342087e-16
202	-3.3849286285549e-16
203	9.105607409780469e-17
204	4.4318668725753356e-16
205	5.232191379531555e-16
206	7.855774312272138e-16
207	8.010580618345988e-16
208	8.634098563672498e-16
209	1.1625482332221957e-15
210	6.105518822283463e-15
211	9.935995222110088e-15
212	1.3265345856624008e-14
213	1.9897391587725967e-14
214	2.863466738623506e-14
215	2.921990003830125e-14
216	0.6217015898568476
217	1.1245693252456614
218	1.1245693252456679
219	1.1245693252456783
220	1.1245693252456923
221	2.128730440628004
222	2.128730440628027
223	2.1287304406280274
224	2.128730440628028
225	2.750432030484813
226	2.7504320304848324
227	2.7504320304848346
228	2.750432030484835
229	2.750432030484841
230	2.7504320304848426
231	2.7504320304848435
232	2.750432030484846
233	2.7504320304848466
234	2.750432030484847
235	2.7504320304848555
236	2.750432030484861
237	2.7504320304848657
238	2.750432030484869
239	2.7504320304848697
240	2.7504320304849137
241	3.8750013557304768
242	3.8750013557304936
243	3.8750013557304976
244	3.875001355730502
245	3.875001355730511
246	3.8750013557305185
247	3.8750013557305234
248	3.875001355730528
249	3.875001355730529
250	3.8750013557305296
251	3.8750013557305314
252	3.8750013557305327
253	3.875001355730533
254	3.8750013557305403
255	3.875001355730547
256	3.875001355730555
257	4.8791624711128465
258	4.87916247111286
259	4.879162471112861
260	4.879162471112862
261	4.879162471112867
262	4.879162471112875
263	4.879162471112876
264	4.8791624711129025
265	5.500864060969702
266	5.500864060969739
267	6.003731796358522
268	6.003731796358528
269	6.0037317963585295
270	6.003731796358552
271	6.625433386215343
272	6.6254333862153585
273	6.6254333862153665
274	6.625433386215367
275	6.62543338621537
276	6.625433386215375
277	6.625433386215381
278	6.6254333862153825
279	6.625433386215386
280	6.6254333862153905
281	6.625433386215392
282	6.625433386215397
283	6.625433386215398
284	6.6254333862154065
285	6.625433386215407
286	6.62543338621541
287	7.62959450159768
288	7.629594501597707
289	7.629594501597718
290	7.629594501597723
291	7.750002711461038
292	7.750002711461071
293	8.754163826843367
294	8.754163826843369
295	8.754163826843369
296	8.75416382684337
297	8.75416382684337
298	8.754163826843374
299	8.754163826843376
300	8.754163826843378
301	8.754163826843383
302	8.754163826843383
303	8.754163826843392
304	8.754163826843403
305	8.754163826843405
306	8.754163826843408
307	8.754163826843413
308	8.754163826843415
309	9.375865416700197
310	9.375865416700233
311	9.375865416700233
312	9.37586541670024
313	10.380026532082585
314	10.500434741945893
315	10.500434741945902
316	10.500434741945906
317	10.50043474194591
318	11.504595857328209
319	11.50459585732821
320	11.50459585732821
321	11.50459585732822
322	11.50459585732822
323	11.504595857328223
324	11.504595857328228
325	11.504595857328237
326	11.504595857328242
327	11.504595857328244
328	11.504595857328246
329	11.504595857328246
330	11.504595857328251
331	11.504595857328253
332	11.504595857328255
333	11.504595857328292
334	12.629165182573892
335	12.6291651825739
336	12.629165182573907
337	12.629165182573907
338	12.62916518257391
339	12.629165182573912
340	12.629165182573916
341	12.62916518257392
342	13.25086677243075
343	13.250866772430756
344	14.255027887813066
345	14.255027887813098
346	14.255027887813108
347	14.25502788781311
348	15.37959721305873
349	15.379597213058736
350	15.379597213058737
351	15.379597213058739
352	15.37959721305874
353	15.37959721305875
354	15.37959721305876
355	15.379597213058762
356	15.379597213058764
357	15.379597213058766
358	15.37959721305877
359	15.379597213058775
360	15.37959721305878
361	15.379597213058783
362	15.379597213058785
363	15.379597213058796
364	17.50832765368675
365	17.508327653686774
366	18.13002924354361
367	18.130029243543614
368	18.13002924354362
369	18.13002924354363
370	18.13002924354363
371	18.13002924354363
372	18.130029243543632
373	18.13002924354364
374	19.254598568789277
375	19.25459856878929
376	19.254598568789298
377	19.254598568789305
378	20.258759684171608
379	20.25875968417162
380	20.25875968417163
381	20.25875968417164
382	22.00503059927412
383	22.005030599274143
384	22.005030599274154
385	22.005030599274154
386	23.00919171465648
387	23.009191714656485
388	24.13376103990215
389	24.133761039902154
390	24.133761039902154
391	24.133761039902158
392	25.88003195500466
393	26.884193070387
394	26.884193070387006
395	26.884193070387006
396	26.88419307038701
